CustomerID,P_Hard,P_Soft,change_score,Churn,Delta_Tx,Delta_Bal,Delta_Tenure
CUST1060,0.0,0.318645343643241,0.2,0,0.05577743738840251,0.09344643306123865,0
CUST1061,0.0,0.2260993464041568,0.0,0,0.08951776727894188,0.16355264979991327,1
CUST1062,0.0,0.2519094692679095,0.0,0,-0.05409120539094473,0.004218934155616344,1
CUST1063,0.0,0.2429190948548898,0.0,0,0.06474917359572768,0.10194008758026547,1
CUST1064,0.0,0.2703691250347602,0.0,0,0.08668056697909496,0.12735316307531702,1
CUST1065,0.0,0.2613505965371202,0.2,0,0.01453419579726994,-0.01327879173719721,0
CUST1066,0.0,0.3468713492001928,0.2,0,0.12964857360891677,-0.01989833225677251,0
CUST1067,0.6460972226305798,0.5097636723269332,0.2,1,-0.048116968738042665,-0.03664480160443502,0
CUST1068,0.7083062441052326,0.2402403251725203,0.2,0,0.15122800333217915,0.02470121793984637,0
CUST1069,0.0,0.2592609714107609,0.2,0,-0.08819168175333086,-0.06847947505081267,0
CUST1070,0.0,0.2635250459513542,0.0,0,-0.041283476598544394,-0.07756369192325696,1
CUST1071,0.8533227429176596,0.3182363558547413,0.0,0,0.11150764716560094,-0.04928753436765384,1
CUST1072,0.0,0.2591398596843432,0.0,0,0.17456291940881896,-0.008819887871975443,1
CUST1073,0.8409873708381171,0.5017945932572299,0.0,0,-0.051112181219461775,0.07999496995623656,1
CUST1074,0.0,0.2545227412043667,0.2,0,-0.026019249002573207,-0.08737160253400125,0
CUST1075,0.0,0.2898824204279979,0.0,0,-0.031244113364471467,0.08869127816161268,1
CUST1076,0.0,0.2464124363914022,0.0,0,-0.04105951723364547,0.11029167822897806,1
CUST1077,0.8527436776230882,0.2606763578529636,0.0,0,0.15139567881010843,0.04108265351642917,1
CUST1078,0.0,0.2488676542154249,0.0,0,0.0642640611623398,0.1571259704278686,1
CUST1079,0.0,0.2608359633990276,0.0,0,0.1376987971617633,-0.08644397468712173,1
CUST1080,0.0,0.2645811417948844,0.0,0,-0.06171640694397541,0.0028999965575375315,1
CUST1081,0.0,0.284991572074431,0.2,0,-0.0057908029912584905,0.010879057248762399,0
CUST1082,0.0,0.2519344459587104,0.2,0,0.0721279363184897,-0.013757170244532008,0
CUST1083,0.0,0.2555580908201834,0.0,0,0.15488165506715854,0.026424359082739733,1
CUST1084,0.0,0.2655026362955421,0.0,0,0.0778817178926143,0.1654795956067423,1
CUST1085,0.0,0.2512387696023173,0.0,0,0.07377265874360642,-0.003068378287257747,1
CUST1086,0.0,0.2990878656234466,0.0,0,-0.03138463396774151,-0.028223753521882833,1
CUST1087,0.0,0.2580275214238707,0.0,0,-0.009302027679275902,0.048012310074685656,1
CUST1088,0.0,0.3030712674966443,0.2,0,-0.06699288321384574,-0.037836032907525026,0
CUST1089,0.7490585010007872,0.4875709757082839,0.2,0,0.033000511931218904,0.10283941743544887,0
CUST1090,0.9282032082481352,0.2801030744590894,0.0,1,0.13649464128318148,0.10458284514034073,1
CUST1091,0.0,0.2458113210730801,0.2,0,-0.027531740288049094,0.12314845855699641,0
CUST1092,0.0,0.2311255994875987,0.0,0,-0.038642959618965314,0.060446860277075805,1
CUST1093,0.0,0.26481098404106,0.0,0,0.009775332676608189,-0.0581613692946491,1
CUST1094,0.0,0.256535499214258,0.2,0,-0.040989816648814806,-0.05390652851781775,0
CUST1095,0.0,0.2844904201822428,0.2,0,0.027275289882902867,0.057411018883537675,0
CUST1096,0.6460972226305798,0.4145024774892637,0.2,0,0.019697280946400574,0.0027277363096813514,0
CUST1097,0.0,0.2734221773692613,0.2,0,0.045057383007591996,-0.029318539628154578,0
CUST1098,0.0,0.2763283571014243,0.0,0,0.16774031205987083,0.09853689932471096,1
CUST1099,0.6460972226305798,0.4355111845999871,0.2,0,0.1402861471765941,0.12103190532808215,0
CUST1100,0.7490585010007872,0.5354950280281618,0.2,0,0.16569504528460127,-0.08510700446421833,0
CUST1101,0.0,0.2271562808596829,0.2,0,-0.009020492852306447,-0.004370146295583729,0
CUST1102,0.0,0.2941209017941756,0.0,0,0.07690270409701037,-0.08705307737245219,1
CUST1103,0.0,0.2921748553802946,0.0,0,0.023392005942727927,0.07016081674956408,1
CUST1104,0.0,0.242345957395395,0.0,0,-0.07140144575546506,-0.025111114782462234,1
CUST1105,0.0,0.2881853528727126,0.2,0,0.09610295608826065,0.10417821029382338,0
CUST1106,0.7083062441052326,0.2909977954196691,0.2,0,0.04976326022721811,0.09253791458449594,0
CUST1107,0.0,0.3375088982521171,0.2,0,-0.03743213195003192,0.02252047111592444,0
CUST1108,0.9667646529485872,0.4441522014235218,0.2,1,0.10229332621426965,0.07537920964766537,0
CUST1109,0.0,0.3326425611794983,0.2,0,0.15042367334154683,0.12119515156589517,0
CUST1110,0.0,0.2854288477082476,0.2,0,0.0840838606733879,0.09203665787629474,0
CUST1111,0.8747059887823412,0.2841392662439456,0.0,0,0.1232101791361385,0.164229606115222,1
CUST1112,0.0,0.2632999609936955,0.2,0,-0.07614796200935438,-0.025441726075998244,0
CUST1113,0.8409873708381171,0.4617734347436226,0.2,0,-0.04945685027811876,0.02771842481075927,0
CUST1114,0.0,0.2107142253039243,0.2,0,-0.0082817784994884,0.14474005499448098,0
CUST1115,0.0,0.3010759927851685,0.2,0,-0.0635521701432315,0.11991676994040308,0
CUST1116,0.0,0.2952854916624076,0.0,0,-0.04845099074648938,0.14203013745452386,1
CUST1117,0.0,0.2689972037191662,0.0,0,0.1152716758145169,-0.0031383219971644434,1
CUST1118,0.0,0.3014022726333512,0.0,0,-0.06815491612180376,0.14475076877300402,1
CUST1119,0.0,0.2244056886707117,0.2,0,0.015397940660990084,-0.03713814340646761,0
CUST1120,0.0,0.2720303635305586,0.2,0,-0.049303174261304226,0.16941594233961557,0
CUST1121,0.8527436776230882,0.2614988167202486,0.0,1,-0.06892109111572348,0.09607785889231706,1
CUST1122,0.0,0.2331073637081581,0.2,0,0.07584622417015627,-0.06774394234002955,0
CUST1123,0.0,0.3053983872659418,0.0,0,0.1395842813744848,-0.028779996791741754,1
CUST1124,0.0,0.2798077618183683,0.0,0,0.10255553663130186,0.15175251155553493,1
CUST1125,0.0,0.2384398182214837,0.2,0,0.045175683812084,-0.052385571767263876,0
CUST1126,0.0,0.2864141272254643,0.0,0,-0.05168658196359181,0.027475960303557923,1
CUST1127,0.0,0.2356503899320927,0.0,0,-0.061193867615322285,-0.058110580547683546,1
CUST1128,0.0,0.2252853833244856,0.0,0,0.17406991549844436,-0.00018490941478321795,1
CUST1129,0.8527436776230882,0.2962140754991756,0.0,0,0.022822414877997365,-0.020048108629299694,1
CUST1130,0.0,0.2826049487414516,0.0,0,0.04783058379111217,-0.08956445217701639,1
CUST1131,0.0,0.2259518237081564,0.0,0,0.10432935994805707,0.1012198486146336,1
CUST1132,0.0,0.2728946032808669,0.2,0,0.1364071015676437,-0.005950770038137991,0
CUST1133,0.6460972226305798,0.4454628030795499,0.0,0,0.0702011353667092,0.036183155708837164,1
CUST1134,0.0,0.3045998446990619,0.0,0,-0.0789585156706328,0.16297597836800123,1
CUST1135,0.0,0.222435541633811,0.2,0,0.07434380371768083,0.1714846662847323,0
CUST1136,0.0,0.2804758712465778,0.2,0,0.020723071502224383,0.1366127296227657,0
CUST1137,0.0,0.2721520886038844,0.0,0,-0.025108087466141727,-0.012124136395096623,1
CUST1138,0.6460972226305798,0.397118859312259,0.2,1,0.06280384166159113,0.008277177257131289,0
CUST1139,0.8533227429176596,0.2575348188145932,0.2,1,-0.08504131168623276,0.011779756820193232,0
CUST1140,0.0,0.2480795683336561,0.0,0,-0.08308347824908689,0.16554981072496375,1
CUST1141,0.0,0.2593786566378633,0.2,0,0.09535554859683464,0.03377791911435842,0
CUST1142,0.7083062441052326,0.2584119357478699,0.0,0,0.02636513785360649,-0.07506384522210818,1
CUST1143,0.8827498630546283,0.4598488781402588,0.2,1,0.08082451384305032,0.05329907416462181,0
CUST1144,0.8527436776230882,0.2726194055658296,0.2,0,0.08552866972218195,-0.006192037231903726,0
CUST1145,0.0,0.2433423234816316,0.0,0,0.16384392657399185,-0.04302068811545657,1
CUST1146,0.0,0.2889718690107769,0.2,0,-0.00238537985257958,-0.04395998180436196,0
CUST1147,0.0,0.3285294605045998,0.0,0,0.02493696668157468,0.02059559814755481,1
CUST1148,0.0,0.3079075304611828,0.2,0,0.15892354792894442,-0.06058122513122033,0
CUST1149,0.0,0.2863483556474469,0.2,0,0.08735646083078419,0.055025350017561016,0
CUST1150,0.0,0.301059341619733,0.0,0,-0.07155219620283201,-0.06731496060141583,1
CUST1151,0.0,0.2427643719553857,0.0,0,0.09903337823635006,0.09883252257597208,1
CUST1152,0.7562620989030329,0.5063857907974043,0.2,0,0.12838325093694494,0.08689260566362335,0
CUST1153,0.0,0.2154440415173312,0.0,0,0.02842231196415095,0.15837250861395996,1
CUST1154,0.8527436776230882,0.2419794675944601,0.0,0,-0.08793460813757671,-0.046616141494088555,1
CUST1155,0.0,0.2384027463294595,0.0,0,0.0982809709914006,0.04792824636927546,1
CUST1156,0.8527436776230882,0.2448272970027246,0.2,0,-0.017714426881451046,0.10219660196834221,0
CUST1157,0.0,0.2438826248019284,0.2,0,-0.03883574912359015,0.10138518312931429,0
CUST1158,0.0,0.0007328363188811,0.2,0,0.09961477789507807,-0.07007019699337716,0
CUST1159,0.0,0.3140178939593321,0.2,0,-0.03105853419115823,-0.055248277785057434,0
CUST1160,0.0,0.220726862487933,0.0,0,0.06163222751972806,0.01175382613423505,1
CUST1161,0.0,0.3301824800633364,0.0,0,-0.008011751080106905,-0.004011542812527497,1
CUST1162,0.0,0.2758557380483021,0.2,0,-0.008312746692169488,0.03243775649754149,0
CUST1163,0.0,0.2371637385298244,0.2,0,0.01631834164316238,0.054945089386213494,0
CUST1164,0.0,0.2240524135240887,0.2,0,0.1460366512599457,-0.07310359663640865,0
CUST1165,0.0,0.24869624091442,0.2,0,-0.055557423781250205,0.13455456863030507,0
CUST1166,0.0,0.2469128264661121,0.2,0,0.07504338610521585,0.04754635072373606,0
CUST1167,0.0,0.2340512279761727,0.0,0,0.11528770544503544,0.06821574814058366,1
CUST1168,0.6460972226305798,0.422453875832057,0.2,1,0.16252874292521846,0.026127588966670178,0
CUST1169,0.0,0.2288691852379255,0.2,0,0.002281959687067553,0.03690557577415556,0
CUST1170,0.6460972226305798,0.4595208292429772,0.0,1,-0.019022228703028596,0.020697309197880195,1
CUST1171,0.7562620989030329,0.5105610884212629,0.0,0,0.1707587219425359,0.12996936532525152,1
CUST1172,0.0,0.2011140341224682,0.0,0,0.022470565088994924,0.02219661580168598,1
CUST1173,0.0,0.287040036802532,0.2,0,0.10299315040058903,0.09817135381287367,0
CUST1174,0.0,0.2988292671990908,0.0,0,-0.011167085499177783,0.11596825475667753,1
CUST1175,0.0,0.2880182796044556,0.2,0,0.11907944511259681,0.15445638879694776,0
CUST1176,0.0,0.1984194435034142,0.2,0,-0.022229069207161063,-0.03907425769032816,0
CUST1177,0.0,0.2603634997789887,0.0,0,0.05631886947362512,0.04508444091682586,1
CUST1178,0.0,0.2713695980617545,0.2,0,-0.07764605811551176,-0.006616846537025845,0
CUST1179,0.0,0.2616033944985311,0.2,0,0.1307353548307135,-0.030912285366413193,0
CUST1180,0.0,0.2875226892286078,0.0,0,0.06921386167798087,-0.019443615639840765,1
CUST1181,0.0,0.2357657728126362,0.0,0,0.1384744970520288,0.03345801753029386,1
CUST1182,0.0,0.2982745011363155,0.0,0,-0.0750789875394242,0.055994496533403076,1
CUST1183,0.0,0.2571772970945812,0.0,0,-0.06483922141032858,0.05933328099891198,1
CUST1184,0.0,0.2770492411717026,0.0,0,0.09351116204074127,-0.009912948814006681,1
CUST1185,0.8527436776230882,0.2759619707900126,0.2,1,-0.014774453631849104,0.027011861338619235,0
CUST1186,0.0,0.2666707275000268,0.0,0,-0.051508360216554874,-0.05863132363235979,1
CUST1187,0.0,0.246781612746114,0.0,0,0.011326653319132305,-0.06426225391475539,1
CUST1188,0.8527436776230882,0.2803064248116103,0.2,0,0.017902207904048444,0.12027233165939123,0
CUST1189,0.0,0.3211918072758452,0.0,0,0.09834218427650616,0.13114697561105926,1
CUST1190,0.0,0.2859157480633328,0.2,0,0.14511374725814172,-0.007542903694670409,0
CUST1191,0.8527436776230882,0.2968075854715889,0.2,0,-0.06916472774336205,0.08072305562397519,0
CUST1192,0.0,0.2605417241367274,0.2,0,-0.06985787269284569,0.17007964119137278,0
CUST1193,0.0,0.2845771201423059,0.0,0,-0.008207444723110925,-0.06730396808877316,1
CUST1194,0.6460972226305798,0.4988249940115155,0.2,0,0.06979623686766728,0.10286998644292147,0
CUST1195,0.0,0.2526190957541793,0.2,0,0.06689154617696955,-0.07605897565397807,0
CUST1196,0.8190002541111554,0.2495911744072135,0.2,0,-0.030527637394478373,-0.028521267862128313,0
CUST1197,0.0,0.2456644470229604,0.2,0,-0.06914187488311185,-0.039074472642435326,0
CUST1198,0.7083062441052326,0.2889132975745394,0.2,0,-0.06696539230937694,0.11066021521328759,0
CUST1199,0.0,0.2484335890525497,0.0,0,-0.043033708512179435,0.10065657792128192,1
CUST1200,0.0,0.2514085758902005,0.0,0,-0.010398643512422295,0.02007826323493302,1
CUST1201,0.0,0.2995555933671245,0.0,0,0.1480595039773852,0.11978952576947495,1
CUST1202,0.0,0.2562302541319555,0.2,0,0.1230816912977473,0.07949635339348989,0
CUST1203,0.7490585010007872,0.4532607563752822,0.2,0,-0.06945455970380132,0.07484625297251266,0
CUST1204,0.8108467510063252,0.268133518904627,0.0,0,-0.0016046857597764072,0.12371231701179365,1
CUST1205,0.0,0.2633335945303178,0.0,0,0.17329680257209368,0.10951377082671358,1
CUST1206,0.0,0.2473770670944459,0.0,0,0.1423768410026577,-0.04501599815888959,1
CUST1207,0.6460972226305798,0.3944780183355866,0.2,0,-0.01562735116564123,0.12132895503929692,0
CUST1208,0.0,0.2623241767467387,0.0,0,0.17472177859460708,0.16670547212158457,1
CUST1209,0.0,0.2588638225166029,0.0,0,0.12334052895877569,-0.007285270979326064,1
CUST1210,0.0,0.2805845732266838,0.0,0,0.012982949311869803,-0.08591969144630768,1
CUST1211,0.0,0.2095096976443617,0.0,0,-0.022457857118264094,0.07203719720469244,1
CUST1212,0.0,0.220260108858435,0.0,0,-0.012823730577567175,0.1367977822798939,1
CUST1213,0.0,0.2816715756565293,0.2,0,0.10367074255730861,0.00745838433526838,0
CUST1214,0.0,0.2750181815934137,0.2,0,-0.027279750056899386,-0.07114004006133588,0
CUST1215,0.0,0.2897789570951097,0.0,0,0.09973221623731288,-0.043991171620803515,1
CUST1216,0.0,0.2399097253346775,0.2,0,0.07371029261005552,-0.0055974591895397805,0
CUST1217,0.0,0.2619335110969701,0.0,0,-0.03532900247597522,0.07669964202498568,1
CUST1218,0.8527436776230882,0.2516873746079947,0.0,0,-0.012256147726104404,0.014744189110008975,1
CUST1219,0.0,0.22585557562524,0.2,0,-0.058651519682085575,0.1457231394019574,0
CUST1220,0.0,0.2852883923119804,0.2,0,-0.014198715803981353,-0.01935437130654723,0
CUST1221,0.0,0.2627607188275065,0.2,0,0.0079861220062096,-0.030325601713164504,0
CUST1222,0.0,0.2656096960583148,0.2,0,0.1449262641258029,-0.08362634098549182,0
CUST1223,0.0,0.2784486294709732,0.0,0,0.06165119905061544,0.0927775342323374,1
CUST1224,0.8304828163751726,0.2887448606817491,0.2,1,0.09134492416309262,0.17011876404724732,0
CUST1225,0.0,0.3127699898051727,0.0,0,0.09769796060418727,0.013785335281803224,1
CUST1226,0.7490585010007872,0.4426705129856019,0.0,0,-0.08529834311675046,-0.0260033971254395,1
CUST1227,0.0,0.2036796227591185,0.0,0,0.05454704580579108,-0.04543889275180008,1
CUST1228,0.7083062441052326,0.2374807528520009,0.0,0,-0.06804365969070039,0.11304690589565014,1
CUST1229,0.0,0.247638608674457,0.0,0,-0.007724523735414778,0.09237300906435271,1
CUST1230,0.6460972226305798,0.5010127998274746,0.2,0,-0.04644101711492255,0.022340458382250097,0
CUST1231,0.0,0.3153320172685693,0.0,0,0.024947978654438305,0.0722133521522942,1
CUST1232,0.0,0.295054254961171,0.2,0,0.0058075618731758165,-0.06114558953955731,0
CUST1233,0.7490585010007872,0.5211305153503646,0.0,0,0.027612541454034526,0.03258845185328282,1
CUST1234,0.0,0.2386674731459248,0.2,0,0.11258126740686704,-0.04752349247758393,0
CUST1235,0.9458084710945904,0.4842934492949147,0.2,0,-0.02970370833615803,0.004868648774254652,0
CUST1236,0.8190002541111554,0.2404974844485151,0.0,0,0.08672843798127537,-0.04147769057057512,1
CUST1237,0.6460972226305798,0.5245515474902688,0.0,0,0.1681165053727438,0.07161811774949169,1
CUST1238,0.8527436776230882,0.2143421329903886,0.2,1,-0.011240293488889597,-0.05469010560929878,0
CUST1239,0.0,0.2349358859642498,0.0,0,0.11822092143457251,0.08856205743230249,1
CUST1240,0.0,0.2873765551781972,0.0,0,-0.07843839026139922,0.013659361972231715,1
CUST1241,0.0,0.3280338249801317,0.2,0,-0.08128947701899274,0.10680468375922506,0
CUST1242,0.0,0.0002607081726661,0.2,0,-0.07297202455170614,0.03211782390836972,0
CUST1243,0.0,0.2859985586554309,0.0,0,0.060963295717228784,0.07579653314092615,1
CUST1244,0.0,0.274422887431036,0.0,0,0.17114648174486405,0.09089815297793635,1
CUST1245,0.0,0.2469813991616543,0.0,0,-0.07585360408209821,-0.0840362438874942,1
CUST1246,0.0,0.2545007017144019,0.0,0,0.04488181472623462,0.12357211717454486,1
CUST1247,0.0,0.286369700468366,0.2,0,-0.0839669802716328,-0.044736388981647106,0
CUST1248,0.0,0.2969660094571595,0.2,0,-0.0833298910075586,-0.08762557135361497,0
CUST1249,0.0,0.2525900333105643,0.0,0,-0.05948951163090169,0.1696243353845136,1
CUST1250,0.0,0.2753069653479825,0.2,0,0.08270546348233496,-0.024158758661348645,0
CUST1251,0.0,0.3040033363534806,0.2,0,0.056775884483556444,0.09501685584518411,0
CUST1252,0.0,0.2426717561156266,0.2,0,-0.05907518175068427,0.16262582640615236,0
CUST1253,0.0,0.2777822164239613,0.2,0,0.07615925070556329,0.05183174976577915,0
CUST1254,0.0,0.2640494254883305,0.2,0,0.12060740387092529,-0.07732432944532085,0
CUST1255,0.7490585010007872,0.5184721789728299,0.2,0,0.010917590921614888,0.17241365960517296,0
CUST1256,0.4538797352485565,0.4913293844984475,0.2,0,-0.07752370283550147,0.0030377771596446688,0
CUST1257,0.8527436776230882,0.2319683627767881,0.0,0,-0.023444604029230164,0.025273904343138507,1
CUST1258,0.0,0.2719273035534214,0.0,0,0.0075411507853319105,-0.06397369247781727,1
CUST1259,0.0,0.2630894759344537,0.2,0,0.1437798484362656,0.14810506072049184,0
CUST1260,0.0,0.2966289063407423,0.2,0,-0.0037377832347037323,-0.019974399107021,0
CUST1261,0.0,0.270266652625737,0.2,0,-0.08884944545611884,-0.019634202105899,0
CUST1262,0.6460972226305798,0.4965819179375528,0.2,0,0.1299166863791926,-0.016976814556611246,0
CUST1263,0.0,0.282231693498258,0.2,0,0.02084315381351225,-0.0788365095628494,0
CUST1264,0.0,0.2952142764657306,0.0,0,-0.06484659328603627,-0.05282569387316085,1
CUST1265,0.0,0.3026790730419225,0.2,0,-0.033995770048738425,0.1621242578425405,0
CUST1266,0.0,0.2698906841676684,0.0,0,-0.02367961148513942,0.03330260660063746,1
CUST1267,0.0,0.286774476828853,0.0,0,-0.02498098271413832,0.05319890499140384,1
CUST1268,0.0,0.2445770120368144,0.2,0,0.06397377706347641,0.07812433352010756,0
CUST1269,0.0,0.2595953682984577,0.2,0,0.08295669057513896,0.03860043549943146,0
CUST1270,0.0,0.2328364264614227,0.2,0,-0.04973703793651176,0.05702820852419973,0
CUST1271,0.7490585010007872,0.4748705777894004,0.0,0,-0.049906825536985694,0.04375038931932393,1
CUST1272,0.0,0.2673568714500308,0.0,0,-0.06258912402707403,-0.08660406188245429,1
CUST1273,0.7490585010007872,0.5057835510333728,0.0,0,-0.07262301945362479,0.146580918357319,1
CUST1274,0.0,0.3238638762501512,0.2,0,0.022666796229570952,-0.07455198010992711,0
CUST1275,0.0,0.2367367324985735,0.2,0,0.025242418043186877,0.030864943397187716,0
CUST1276,0.0,0.3151680303704972,0.2,0,-0.04723230990527376,-0.005900538367261429,0
CUST1277,0.0,0.2585512174779577,0.2,0,-0.012336882903589119,-0.05441442330844155,0
CUST1278,0.9667646529485872,0.2803995442869672,0.5,1,-0.024858045008367247,-1.0,0
CUST1279,0.0,0.2691460747708687,0.2,0,-0.04666404774057037,0.04427138732523633,0
CUST1280,0.0,0.2739730229425727,0.0,0,-0.06760022860360798,0.0500014688752343,1
CUST1281,0.7490585010007872,0.5570782657441353,0.0,0,0.07009234419906178,0.059678153521230334,1
CUST1282,0.8455711146820577,0.2582430210725174,0.2,0,0.059439045618939375,-0.07525768465325164,0
CUST1283,0.0,0.2737034209392677,0.2,0,0.14482560839515318,-0.05413423657596504,0
CUST1284,0.0,0.2708196060507321,0.0,0,0.0054596102421251725,0.13992590810927785,1
CUST1285,0.0,0.3052288625346923,0.0,0,0.16416391232905378,0.1402107617383491,1
CUST1286,0.0,0.2697717483768655,0.0,0,0.03476874243961658,0.04496769925910585,1
CUST1287,0.0,0.2963435885787024,0.2,0,0.014547434680649965,0.14329571869519994,0
CUST1288,0.7490585010007872,0.4474747457835608,0.0,0,0.0850278693316539,-0.0047505979131423565,1
CUST1289,0.0,0.237587081414995,0.0,0,0.0022969487403946983,0.1287663948530959,1
CUST1290,0.0,0.2650403975985005,0.0,0,0.16601070064666787,0.01979075697520252,1
CUST1291,0.0,0.2676847037022043,0.0,0,0.16368775589636256,0.1739776305071143,1
CUST1292,0.0,0.2518167775069879,0.0,0,-0.05271646168324372,0.07625354626105545,1
CUST1293,0.8527436776230882,0.2330824773163634,0.2,0,0.06377585113576385,-0.018932330838603396,0
CUST1294,0.0,0.2766974746696135,0.2,0,0.1340888498089666,0.029855792271060146,0
CUST1295,0.0,0.250339525752283,0.0,0,0.019824558241221677,-0.08639703134049515,1
